seatname,onscode,CurrentMP,PreviousWinner,Conservative,Labour,LibDem,Reform,Green,SNP,Plaid,Minor,Other,Calculus_Winner,Winner,Winner Check,diff_share,second_place,ColourWinning,VictoryType,WinnerStyle,Top2Parties
Sutton and Cheam,E14001534,Paul Scully,CON,0.2834117845,0.2144658317,0.3864629739,0.08712280407,0.02813734555,0,0,0,0.0003992603177,LibDem,LibDem,SAME,0.1030511894,Conservative,#F8A936,Lean,Lean LibDem,
Sutton Coldfield,E14001535,Andrew Mitchell,CON,0.3038491933,0.3800427902,0.129238064,0.1359071722,0.05096278021,0,0,0,0,Labour,Labour,SAME,0.07619359689,Conservative,#E2585C,Lean,Lean Labour,
Swindon North,E14001536,Justin Tomlinson,CON,0.2903002309,0.4546882217,0.07152424942,0.1459584296,0.03577367206,0,0,0,0.001755196305,Labour,Labour,SAME,0.1643879908,Conservative,#E2585C,Likely,Likely Labour,
Swindon South,E14001537,Robert Buckland,CON,0.2561328525,0.5207248119,0.07423979342,0.1191621032,0.02746983661,0,0,0,0.002270602377,Labour,Labour,SAME,0.2645919594,Conservative,#E2585C,Strong,Strong Labour,
Tamworth,E14001538,Christopher Pincher,CON,0.3485415446,0.4394977684,0.03980884541,0.1228303503,0.02342094585,0,0,0.01133853298,0.01456201253,Labour,Labour,SAME,0.0909562238,Conservative,#E2585C,Lean,Lean Labour,
Tatton,E14001539,Esther McVey,CON,0.2827228097,0.3696374622,0.1373300604,0.1617258308,0.04858383686,0,0,0,0,Labour,Labour,SAME,0.08691465257,Conservative,#E2585C,Lean,Lean Labour,
Taunton and Wellington,E14001540,Rebecca Pow,CON,0.2723388625,0.1893825156,0.3816649267,0.1368944051,0.01875265824,0,0,0,0.0009666318679,LibDem,LibDem,SAME,0.1093260643,Conservative,#F8A936,Lean,Lean LibDem,
Telford,E14001541,Lucy Allan,CON,0.2618555687,0.4901367572,0.06070444707,0.1603453365,0.02695789059,0,0,0,0,Labour,Labour,SAME,0.2282811885,Conservative,#E2585C,Likely,Likely Labour,
Tewkesbury,E14001542,Laurence Robertson,CON,0.2926804355,0.2934158648,0.1926620498,0.1773201773,0.04263447121,0,0,0,0.001287001287,Labour,Labour,SAME,0.0007354293069,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Thanet East,E14001216,Craig Mackinlay,CON,0.2337452982,0.4976491134,0.05787658965,0.1665771091,0.04220401218,0,0,0,0.001947877485,Labour,Labour,SAME,0.2639038152,Conservative,#E2585C,Strong,Strong Labour,
Thirsk and Malton,E14001544,Kevin Hollinrake,CON,0.2828819046,0.3406527116,0.1011240474,0.2172286904,0.05626269329,0,0,0,0.001849952746,Labour,Labour,SAME,0.05777080694,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Thornbury and Yate,E14001545,Luke Hall,CON,0.2973633465,0.1838593276,0.3601008076,0.1395077992,0.01916871909,0,0,0,0,LibDem,LibDem,SAME,0.0627374611,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
Thurrock,E14001546,Jackie Doyle-Price,CON,0.3026421137,0.5023052925,0.05687308467,0.1134976947,0.02164490213,0,0,0,0.003036912288,Labour,Labour,SAME,0.1996631788,Conservative,#E2585C,Likely,Likely Labour,
Tipton and Wednesbury,E14001547,Shaun Bailey,CON,0.2443025699,0.5237864339,0.05056300846,0.1500727332,0.02828511395,0,0,0,0.002990140617,Labour,Labour,SAME,0.279483864,Conservative,#E2585C,Strong,Strong Labour,
Tiverton and Minehead,E14001548,Unknown (new seat),CON,0.3294447439,0.2208301887,0.2744150943,0.131277628,0.04403234501,0,0,0,0,Conservative,Conservative,SAME,0.0550296496,LibDem,#019EFF,Too close to call,Too close to call Conservative,Conservative-LibDem
Tonbridge,E14001549,Tom Tugendhat,CON,0.3240088424,0.3136169246,0.1242898167,0.1727578869,0.0642315559,0,0,0,0.001094973452,Conservative,Conservative,SAME,0.01039191786,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Tooting,E14001550,Rosena Allin-Khan,LAB,0.174197326,0.6153020396,0.09725773397,0.0500634332,0.05968576169,0,0,0,0.003493705475,Labour,Labour,SAME,0.4411047136,Conservative,#E2585C,Strong,Strong Labour,
Torbay,E14001551,Kevin Foster,CON,0.2748895964,0.2501797268,0.2110300914,0.2315292184,0.03237136695,0,0,0,0,Conservative,Conservative,SAME,0.02470986957,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Torridge and Tavistock,E14001552,Geoffrey Cox,CON,0.2919187898,0.2916202229,0.1491640127,0.2204020701,0.04486464968,0,0,0,0.002030254777,Conservative,Conservative,SAME,0.000298566879,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Tottenham,E14001553,David Lammy,LAB,0.1146305712,0.7241308231,0.0539828684,0.03204159223,0.06538866749,0,0,0,0.009825477532,Labour,Labour,SAME,0.6095002519,Conservative,#E2585C,Strong,Strong Labour,
Truro and Falmouth,E14001554,Cherilyn Mackrory,CON,0.2290439465,0.4682698731,0.1079937653,0.1493492035,0.04307605109,0,0,0,0.002267160584,Labour,Labour,SAME,0.2392259266,Conservative,#E2585C,Likely,Likely Labour,
Tunbridge Wells,E14001555,Greg Clark,CON,0.3095176219,0.2665373928,0.2915658797,0.10763049,0.02420886392,0,0,0,0.0005397517142,Conservative,Conservative,SAME,0.0179517422,LibDem,#019EFF,Too close to call,Too close to call Conservative,Conservative-LibDem
Twickenham,E14001556,Munira Wilson,LIB,0.1885766248,0.1335529476,0.5927012559,0.07276439503,0.01240477661,0,0,0,0,LibDem,LibDem,SAME,0.4041246311,Conservative,#F8A936,Strong,Strong LibDem,
Tynemouth,E14001557,Alan Campbell,LAB,0.1668871296,0.5646285365,0.05520127934,0.158200233,0.05332569939,0,0,0,0.001757122268,Labour,Labour,SAME,0.3977414069,Conservative,#E2585C,Strong,Strong Labour,
Uxbridge and South Ruislip,E14001558,Boris Johnson,CON,0.3732800611,0.4760835896,0.04980808512,0.04637381877,0.03420798635,0,0,0,0.02024645911,Labour,Labour,SAME,0.1028035285,Conservative,#E2585C,Lean,Lean Labour,
Vauxhall and Camberwell Green,E14001559,Florence Eshalomi,LAB,0.1296274281,0.6499441261,0.1218288595,0.039301933,0.0514753085,0,0,0,0.007822344801,Labour,Labour,SAME,0.520316698,Conservative,#E2585C,Strong,Strong Labour,
Wakefield and Rothwell,E14001560,Unknown (new seat),CON,0.2243579644,0.5217538094,0.04857187873,0.1355871165,0.03398681042,0,0,0.01521528731,0.02052713318,Labour,Labour,SAME,0.2973958451,Conservative,#E2585C,Strong,Strong Labour,
Wallasey,E14001561,Angela Eagle,LAB,0.1232381641,0.6491185801,0.04222382845,0.132694856,0.04989358712,0,0,0,0.002830984219,Labour,Labour,SAME,0.516423724,Reform,#E2585C,Strong,Strong Labour,
Walsall and Bloxwich,E14001562,Eddie Hughes,CON,0.2565487511,0.5446430836,0.05520476734,0.1043489286,0.03362495245,0,0,0,0.005629516927,Labour,Labour,SAME,0.2880943324,Conservative,#E2585C,Strong,Strong Labour,
Walthamstow,E14001563,Stella Creasy,LAB,0.115959327,0.7143021094,0.06309821654,0.03709229463,0.05735992839,0,0,0,0.01218812404,Labour,Labour,SAME,0.5983427824,Conservative,#E2585C,Strong,Strong Labour,
Warrington North,E14001564,Charlotte Nichols,LAB,0.1878532005,0.5388438112,0.06152560635,0.1729225762,0.03685379423,0,0,0,0.0020010115,Labour,Labour,SAME,0.3509906106,Conservative,#E2585C,Strong,Strong Labour,
Warrington South,E14001565,Andy Carter,CON,0.213348346,0.5335844075,0.07934073614,0.1445682559,0.02737226277,0,0,0,0.001785991614,Labour,Labour,SAME,0.3202360615,Conservative,#E2585C,Strong,Strong Labour,
Warwick and Leamington,E14001566,Matt Western,LAB,0.2066816108,0.5406834985,0.09157228252,0.1112553091,0.04821456662,0,0,0,0.001592732421,Labour,Labour,SAME,0.3340018877,Conservative,#E2585C,Strong,Strong Labour,
Warwickshire North and Bedworth,E14001400,Craig Tracey,CON,0.2838510029,0.4424068768,0.0551747851,0.1805386819,0.0380286533,0,0,0,0,Labour,Labour,SAME,0.1585558739,Conservative,#E2585C,Likely,Likely Labour,
Washington and Gateshead South,E14001567,Sharon Hodgson,LAB,0.1477947925,0.5293705618,0.04946620936,0.2276943143,0.04212356891,0,0,0,0.003550553113,Labour,Labour,SAME,0.3016762475,Reform,#E2585C,Strong,Strong Labour,
Watford,E14001568,Dean Russell,CON,0.2654917299,0.4831063569,0.1354790066,0.08861505113,0.02440978276,0,0,0,0.002898072664,Labour,Labour,SAME,0.217614627,Conservative,#E2585C,Likely,Likely Labour,
Waveney Valley,E14001569,Unknown (new seat),CON,0.2851383812,0.3373368146,0.08739425587,0.2020678851,0.08660052219,0,0,0,0.001462140992,Labour,Labour,SAME,0.05219843342,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Weald of Kent,E14001570,Unknown (new seat),CON,0.3418407654,0.2994206461,0.1144882374,0.2009963132,0.04325403792,0,0,0,0,Conservative,Conservative,SAME,0.04242011938,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Wellingborough and Rushden,E14001571,Peter Bone,CON,0.257252095,0.4702691889,0.05214839843,0.1588903461,0.0369217774,0,0,0,0.02451819414,Labour,Labour,SAME,0.2130170938,Conservative,#E2585C,Likely,Likely Labour,
Wells and Mendip Hills,E14001572,James Heappey,CON,0.2990924007,0.2049056055,0.3274003614,0.1406259735,0.0275187439,0,0,0,0.000456914993,LibDem,LibDem,SAME,0.02830796071,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
Welwyn Hatfield,E14001573,Grant Shapps,CON,0.2624234099,0.4753712305,0.09103595648,0.1308083121,0.04036109112,0,0,0,0,Labour,Labour,SAME,0.2129478206,Conservative,#E2585C,Likely,Likely Labour,
West Bromwich,E14001574,Nicola Richards,CON,0.2596337868,0.5339316195,0.06147519785,0.1088294626,0.03325919412,0,0,0,0.002870739151,Labour,Labour,SAME,0.2742978327,Conservative,#E2585C,Strong,Strong Labour,
West Ham and Beckton,E14001576,Lyn Brown,LAB,0.1372935604,0.7078991166,0.05361669441,0.04058379209,0.04621687364,0,0,0,0.01438996287,Labour,Labour,SAME,0.5706055563,Conservative,#E2585C,Strong,Strong Labour,
Westmorland and Lonsdale,E14001580,Unknown (changed seat),CON,0.2409957023,0.1789449663,0.3999163275,0.1593199711,0.02038565398,0,0,0,0.00043737877,LibDem,LibDem,SAME,0.1589206253,Conservative,#F8A936,Likely,Likely LibDem,
Weston-super-Mare,E14001581,John Penrose,CON,0.2623557833,0.3703009641,0.1212210156,0.1973312863,0.04879095076,0,0,0,0,Labour,Labour,SAME,0.1079451807,Conservative,#E2585C,Lean,Lean Labour,
Wetherby and Easingwold,E14001582,Alec Shelbrooke,CON,0.3114703776,0.344970838,0.09708380231,0.192530441,0.05265527474,0,0,0,0.001289266346,Labour,Labour,SAME,0.03350046045,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Whitehaven and Workington,E14001583,Trudy Harrison,CON,0.2077173959,0.5369138888,0.04428395951,0.1757168876,0.03536786819,0,0,0,0,Labour,Labour,SAME,0.3291964929,Conservative,#E2585C,Strong,Strong Labour,
Widnes and Halewood,E14001584,Derek Twigg,LAB,0.1165985566,0.658616642,0.04103990957,0.1407486306,0.04299626119,0,0,0,0,Labour,Labour,SAME,0.5178680115,Reform,#E2585C,Strong,Strong Labour,
Wigan,E14001585,Lisa Nandy,LAB,0.155087154,0.5515651921,0.05408247746,0.2007115527,0.03649504374,0,0,0,0.002058580027,Labour,Labour,SAME,0.3508536394,Reform,#E2585C,Strong,Strong Labour,
Wiltshire East,E14001217,Danny Kruger,CON,0.3262942036,0.3138811929,0.1401644888,0.1750038177,0.04345644538,0,0,0,0.001199851655,Conservative,Conservative,SAME,0.01241301076,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Wiltshire South West,E14001498,Andrew Murrison,CON,0.296215256,0.326501874,0.1370696939,0.1920102255,0.04664312485,0,0,0,0.001559825819,Labour,Labour,SAME,0.03028661799,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Wimbledon,E14001586,Stephen Hammond,CON,0.2395516754,0.3203120463,0.36442827,0.05621479316,0.01897055692,0,0,0,0.0005226582009,LibDem,LibDem,SAME,0.0441162237,Labour,#F8A936,Too close to call,Too close to call LibDem,LibDem-Labour
Winchester,E14001587,Steve Brine,CON,0.2737749077,0.1757675223,0.4180566209,0.1101914123,0.02192411296,0,0,0,0.0002854237651,LibDem,LibDem,SAME,0.1442817133,Conservative,#F8A936,Lean,Lean LibDem,
Windsor,E14001588,Adam Afriyie,CON,0.314205635,0.3408635913,0.1807894127,0.1201610014,0.04185193771,0,0,0,0.002128421807,Labour,Labour,SAME,0.02665795629,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Wirral West,E14001589,Unknown (changed seat),CON,0.2013510978,0.5500656784,0.06072433853,0.1442859824,0.04357290298,0,0,0,0,Labour,Labour,SAME,0.3487145806,Conservative,#E2585C,Strong,Strong Labour,
Witham,E14001590,Priti Patel,CON,0.3118966438,0.3312862014,0.09123772748,0.1998931931,0.06451546646,0,0,0,0.001170767777,Labour,Labour,SAME,0.01938955757,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Witney,E14001591,Robert Courts,CON,0.3170528386,0.2653043776,0.2703060876,0.1204899111,0.02648341313,0,0,0,0.000363372093,Conservative,Conservative,SAME,0.04674675103,LibDem,#019EFF,Too close to call,Too close to call Conservative,Conservative-LibDem
Woking,E14001592,Jonathan Lord,CON,0.2917301507,0.2490689013,0.3460089724,0.08208481463,0.03036651431,0,0,0,0.0007406466904,LibDem,LibDem,SAME,0.05427882174,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
Wokingham,E14001593,John Redwood,CON,0.3067001367,0.2288209963,0.3429049572,0.09010387967,0.03147003,0,0,0,0,LibDem,LibDem,SAME,0.03620482051,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
Wolverhampton North East,E14001594,Jane Stevenson,CON,0.2698009205,0.4930964358,0.05573691534,0.1535374077,0.02782832067,0,0,0,0,Labour,Labour,SAME,0.2232955154,Conservative,#E2585C,Likely,Likely Labour,
Wolverhampton South East,E14001595,Pat McFadden,LAB,0.2283116883,0.5612467532,0.0501038961,0.1320519481,0.02828571429,0,0,0,0,Labour,Labour,SAME,0.3329350649,Conservative,#E2585C,Strong,Strong Labour,
Wolverhampton West,E14001596,Stuart Anderson,CON,0.2552827445,0.5469672342,0.06384207374,0.1029172726,0.02904440072,0,0,0,0.001946274275,Labour,Labour,SAME,0.2916844897,Conservative,#E2585C,Strong,Strong Labour,
Worcester,E14001597,Robin Walker,CON,0.2391838117,0.5078105156,0.07624248582,0.1308102616,0.04313775294,0,0,0,0.002815172297,Labour,Labour,SAME,0.2686267039,Conservative,#E2585C,Strong,Strong Labour,
Worcestershire West,E14001579,Harriett Baldwin,CON,0.2866580788,0.3049871181,0.1608943688,0.195270519,0.05112256165,0,0,0,0.001067353699,Labour,Labour,SAME,0.01832903938,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Worsley and Eccles,E14001598,Barbara Keeley,LAB,0.1832968272,0.5613411117,0.05987725272,0.1570774869,0.03641213593,0,0,0,0.001995185531,Labour,Labour,SAME,0.3780442844,Conservative,#E2585C,Strong,Strong Labour,
Worthing East and Shoreham,E14001218,Tim Loughton,CON,0.2425877121,0.4883050568,0.07966150552,0.1442307692,0.04362955032,0,0,0,0.001585406029,Labour,Labour,SAME,0.2457173448,Conservative,#E2585C,Likely,Likely Labour,
Worthing West,E14001599,Peter Bottomley,CON,0.2611416269,0.4337136074,0.0977646325,0.1663346814,0.03961690912,0,0,0,0.001428542685,Labour,Labour,SAME,0.1725719804,Conservative,#E2585C,Likely,Likely Labour,
"Wrekin, The",E14001543,Mark Pritchard,CON,0.2933760987,0.3841781531,0.09504476158,0.1762042995,0.04955238424,0,0,0,0.001644302795,Labour,Labour,SAME,0.09080205436,Conservative,#E2585C,Lean,Lean Labour,
Wycombe,E14001600,Steve Baker,CON,0.2706693599,0.4916765341,0.1147175594,0.08520814469,0.03145968285,0,0,0,0.006268719092,Labour,Labour,SAME,0.2210071742,Conservative,#E2585C,Likely,Likely Labour,
Wyre Forest,E14001601,Mark Garnier,CON,0.3002082032,0.3795960858,0.1135748491,0.1464501353,0.05927545284,0,0,0,0.0008952737872,Labour,Labour,SAME,0.07938788257,Conservative,#E2585C,Lean,Lean Labour,
Wythenshawe and Sale East,E14001602,Mike Kane,LAB,0.1638222929,0.5998409272,0.0675377798,0.1253721168,0.03988183161,0,0,0,0.003545051699,Labour,Labour,SAME,0.4360186342,Conservative,#E2585C,Strong,Strong Labour,
Yeovil,E14001603,Marcus Fysh,CON,0.296142164,0.1692043706,0.3499664708,0.1575677488,0.02638949154,0,0,0,0.0007297542503,LibDem,LibDem,SAME,0.05382430673,Conservative,#F8A936,Too close to call,Too close to call LibDem,LibDem-Conservative
York Central,E14001604,Rachael Maskell,LAB,0.1331603889,0.6160634039,0.06587548002,0.1134488112,0.06844921971,0,0,0,0.003002696299,Labour,Labour,SAME,0.482903015,Conservative,#E2585C,Strong,Strong Labour,
York Outer,E14001605,Julian Sturdy,CON,0.2324308182,0.4546685248,0.121361736,0.1628707943,0.02729444555,0,0,0,0.001373681067,Labour,Labour,SAME,0.2222377065,Conservative,#E2585C,Likely,Likely Labour,
Aberafan Maesteg,W07000081,Stephen Kinnock,LAB,0.1267474371,0.5345060578,0.03021901212,0.1501164958,0.04862534949,0,0.1067334576,0,0.003052190121,Labour,Labour,SAME,0.384389562,Reform,#E2585C,Strong,Strong Labour,
Alyn and Deeside,W07000082,Mark Tami,LAB,0.2047617144,0.5072165361,0.03392371662,0.1661002719,0.0256077083,0,0.06093075324,0,0.001459299536,Labour,Labour,SAME,0.3024548217,Conservative,#E2585C,Strong,Strong Labour,
Bangor Aberconwy,W07000083,Robin Millar,CON,0.157515653,0.3857655764,0.04360961513,0.1046674548,0.04441963308,0,0.2628398792,0,0.001182188362,Labour,Labour,SAME,0.1229256973,Plaid,#E2585C,Lean,Lean Labour,
Blaenau Gwent and Rhymney,W07000084,Nick Smith,LAB,0.2324695876,0.5495747206,0.04359113836,0,0.07308871526,0,0.09870438137,0,0.002571456829,Labour,Labour,SAME,0.317105133,Conservative,#E2585C,Strong,Strong Labour,
"Brecon, Radnor and Cwm Tawe",W07000085,Fay Jones,CON,0.2691031966,0.285832746,0.1814337244,0.1392885277,0.02104150255,0,0.1028235001,0,0.0004768025208,Labour,Labour,SAME,0.01672954932,Conservative,#E2585C,Too close to call,Too close to call Labour,Labour-Conservative
Bridgend,W07000086,Jamie Wallis,CON,0.1983921782,0.4820423683,0.03986963607,0.1528082564,0.04106463878,0,0.08449755568,0,0.001325366649,Labour,Labour,SAME,0.2836501901,Conservative,#E2585C,Strong,Strong Labour,
Caerphilly,W07000088,Wayne David,LAB,0.1353460134,0.4713038941,0.03054593749,0.1625243087,0.04491770621,0,0.1553621401,0,0,Labour,Labour,SAME,0.3087795854,Reform,#E2585C,Strong,Strong Labour,
Cardiff East,W07000089,Jo Stevens,LAB,0.1583863517,0.5490537748,0.07338817522,0.09192770596,0.02672529076,0,0.09715524578,0,0.00336345585,Labour,Labour,SAME,0.3906674231,Conservative,#E2585C,Strong,Strong Labour,
Cardiff North,W07000090,Anna McMorrin,LAB,0.1961725232,0.5501663289,0.04408672045,0.1005429587,0.03580851145,0,0.07322295721,0,0,Labour,Labour,SAME,0.3539938057,Conservative,#E2585C,Strong,Strong Labour,
Cardiff South and Penarth,W07000091,Stephen Doughty,LAB,0.1622478804,0.5480400489,0.04693103377,0.08277191601,0.04322049709,0,0.1167886238,0,0,Labour,Labour,SAME,0.3857921685,Conservative,#E2585C,Strong,Strong Labour,
Cardiff West,W07000092,Kevin Brennan,LAB,0.1608926277,0.5177158013,0.04672413079,0.09332394016,0.04311880983,0,0.1357797025,0,0.002444987775,Labour,Labour,SAME,0.3568231735,Conservative,#E2585C,Strong,Strong Labour,
Carmarthen,W07000087,Unknown (changed seat),CON,0.1379371364,0.2704992369,0.04165099869,0.1076997943,0.0471145126,0,0.3941471831,0,0.0009511380477,Plaid,Plaid,SAME,0.1236479462,Labour,#D99F1D,Lean,Lean Plaid,
Ceredigion Preseli,W07000093,Ben Lake,Plaid,0.121046514,0.2123615898,0.1119924958,0.1033871001,0.03226003793,0,0.4189522625,0,0,Plaid,Plaid,SAME,0.2065906727,Labour,#D99F1D,Likely,Likely Plaid,
Clwyd East,W07000094,Rob Roberts,CON,0.223436446,0.464720054,0.03895152742,0.1655584466,0.02987375928,0,0.07745976679,0,0,Labour,Labour,SAME,0.241283608,Conservative,#E2585C,Likely,Likely Labour,
Clwyd North,W07000095,David Jones,CON,0.2122315685,0.4709153884,0.03331024245,0.1540425532,0.0343592281,0,0.0951410193,0,0,Labour,Labour,SAME,0.2586838199,Conservative,#E2585C,Strong,Strong Labour,
Dwyfor Meirionnydd,W07000096,Liz Saville Roberts,Plaid,0.07595079562,0.1737727119,0.04209457172,0.0688409886,0.05031034872,0,0.5883986006,0,0.0006319828462,Plaid,Plaid,SAME,0.4146258887,Labour,#D99F1D,Strong,Strong Plaid,
Gower,W07000097,Tonia Antoniazzi,LAB,0.1980035476,0.509623731,0.04296712835,0.137279692,0.03330565724,0,0.07761255991,0,0.001207683889,Labour,Labour,SAME,0.3116201834,Conservative,#E2585C,Strong,Strong Labour,
Llanelli,W07000098,Nia Griffith,LAB,0.1210767804,0.384658564,0.03350905452,0.1372089618,0.05303363108,0,0.2690730707,0,0.001439937521,Labour,Labour,SAME,0.1155854932,Plaid,#E2585C,Lean,Lean Labour,
Merthyr Tydfil and Aberdare,W07000099,Gerald Jones,LAB,0.1227816178,0.5108583972,0.03878666169,0.1554969176,0.0398841771,0,0.1280823837,0,0.004109844947,Labour,Labour,SAME,0.3553614795,Reform,#E2585C,Strong,Strong Labour,
Monmouthshire,W07000101,David Davies,CON,0.2621624257,0.4444184459,0.04857170713,0.1448961685,0.03379155699,0,0.06493126645,0,0.001228429365,Labour,Labour,SAME,0.1822560203,Conservative,#E2585C,Likely,Likely Labour,
Montgomeryshire and Glyndwr,W07000102,Craig Williams,CON,0.2603050072,0.3671624258,0.07732164209,0.180570997,0.01944578465,0,0.09519414319,0,0,Labour,Labour,SAME,0.1068574186,Conservative,#E2585C,Lean,Lean Labour,
Neath and Swansea East,W07000103,Christina Rees,LAB,0.1383530751,0.5015873711,0.0389070129,0.1478335121,0.04792765967,0,0.1253913691,0,0,Labour,Labour,SAME,0.353753859,Reform,#E2585C,Strong,Strong Labour,
Newport East,W07000104,Jessica Morden,LAB,0.1913864481,0.5188619466,0.03632984116,0.1439253126,0.031197195,0,0.07553227442,0,0.002766982089,Labour,Labour,SAME,0.3274754985,Conservative,#E2585C,Strong,Strong Labour,
Newport West and Islwyn,W07000105,Chris Evans,LAB,0.1882474314,0.5,0.03821374432,0.1596555499,0.03869799562,0,0.07383779687,0,0.001347481893,Labour,Labour,SAME,0.3117525686,Conservative,#E2585C,Strong,Strong Labour,
Pembrokeshire Mid and South,W07000100,Stephen Crabb,CON,0.2401857812,0.466919771,0.03070014839,0.1470831968,0.03075796412,0,0.08306192064,0,0.001291217792,Labour,Labour,SAME,0.2267339899,Conservative,#E2585C,Likely,Likely Labour,
Pontypridd,W07000106,Alex Davies-Jones,LAB,0.1402995657,0.4919569263,0.03538509262,0.1423158734,0.04181068865,0,0.1449525835,0,0.003279269698,Labour,Labour,SAME,0.3470043428,Plaid,#E2585C,Strong,Strong Labour,
Rhondda and Ogmore,W07000107,Chris Bryant,LAB,0.09177156609,0.4918085894,0.03116901148,0.1457562014,0.0676369863,0,0.1718576453,0,0,Labour,Labour,SAME,0.3199509441,Plaid,#E2585C,Strong,Strong Labour,
Swansea West,W07000108,Geraint Davies,LAB,0.1413879508,0.544111559,0.04338163199,0.1314086502,0.04052729055,0,0.09648109816,0,0.00270181937,Labour,Labour,SAME,0.4027236082,Conservative,#E2585C,Strong,Strong Labour,
Torfaen,W07000109,Nick Thomas-Symonds,LAB,0.1676321924,0.4995037736,0.0347820066,0.1977750594,0.03838253283,0,0.06037805525,0,0.001546379856,Labour,Labour,SAME,0.3017287142,Reform,#E2585C,Strong,Strong Labour,
Vale of Glamorgan,W07000110,Alun Cairns,CON,0.2406160164,0.5040862423,0.02244353183,0.1261601643,0.05238193018,0,0.05258726899,0,0.001724845996,Labour,Labour,SAME,0.2634702259,Conservative,#E2585C,Strong,Strong Labour,
Wrexham,W07000111,Sarah Atherton,CON,0.2256646843,0.4605125066,0.03515829981,0.1574470876,0.03104775232,0,0.08850795872,0,0.001661710687,Labour,Labour,SAME,0.2348478223,Conservative,#E2585C,Likely,Likely Labour,
Ynys Mon (Anglesey),W07000112,Virginia Crosbie,CON,0.1312507833,0.3166750219,0.03665872916,0.1138927184,0.05160421105,0,0.3487905753,0,0.001127960897,Plaid,Plaid,SAME,0.03211555333,Labour,#D99F1D,Too close to call,Too close to call Plaid,Plaid-Labour
Aberdeen North,S14000060,Kirsty Blackman,SNP,0.1394932764,0.3487620477,0.048864008,0.06375406398,0.0281448991,0.3629980185,0,0,0.007983686347,SNP,SNP,SAME,0.01423597084,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
Aberdeen South,S14000061,Stephen Flynn,SNP,0.2106962852,0.326339369,0.06412170991,0.05264140377,0.0222699272,0.3156804181,0,0,0.00825088669,Labour,Labour,SAME,0.01065895091,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Aberdeenshire North and Moray East,S14000062,David Duguid,CON,0.3307706771,0.2892598241,0.03403179644,0.04846762906,0,0.2974700733,0,0,0,Conservative,Conservative,SAME,0.03330060376,SNP,#019EFF,Too close to call,Too close to call Conservative,Conservative-SNP
Aberdeenshire West and Kincardine,S14000058,Andrew Bowie,CON,0.2883838582,0.2867171262,0.0763167183,0.04955096278,0.01686340641,0.2737754422,0,0,0.00839248598,Conservative,Conservative,SAME,0.001666732029,Labour,#019EFF,Too close to call,Too close to call Conservative,Conservative-Labour
Airdrie and Shotts,S14000063,Neil Gray,SNP,0.09935453128,0.4617700572,0.02040374285,0.02191994455,0,0.386609773,0,0,0.009941951135,Labour,Labour,SAME,0.07516028418,SNP,#E2585C,Lean,Lean Labour,
Alloa and Grangemouth,S14000064,John Nicolson,SNP,0.1496885269,0.3665504103,0.03205451283,0.04902929258,0.02927242304,0.3588895833,0,0,0.01451525109,Labour,Labour,SAME,0.007660826966,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
Angus and Perthshire Glens,S14000065,Dave Doogan,SNP,0.2773380565,0.2802715817,0.03721333555,0.05442704009,0,0.3421892585,0,0,0.008560727662,SNP,SNP,SAME,0.0619176768,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
Arbroath and Broughty Ferry,S14000066,Stewart Hosie,SNP,0.1859395288,0.3391022074,0.05073270265,0.04815433129,0,0.3629567798,0,0,0.01311445001,SNP,SNP,SAME,0.02385457244,Labour,#F6EA00,Too close to call,Too close to call SNP,SNP-Labour
"Argyll, Bute and South Lochaber",S14000067,Brendan O'Hara,SNP,0.2135532069,0.3152022589,0.1107472696,0.04982450636,0,0.3014568913,0,0,0.009215866978,Labour,Labour,SAME,0.01374536756,SNP,#E2585C,Too close to call,Too close to call Labour,Labour-SNP
