gss_code,name,region,Conservative,Labour,Liberal Democrat,Green Party,Reform UK,Scottish National Party,Plaid Cymru,Other,Winner,Runner Up,Difference,Outcome,winner_2019
W07000103,Neath and Swansea East,WA,0.1563265234,0.4893694483,0.05537315248,0.04174853006,0.1465781835,,0.09713030243,,Labour,Conservative,0.3330429248,Safe Labour,Labour
W07000104,Newport East,WA,0.184363569,0.4622292516,0.06388462374,0.063309698,0.1627353029,,0.04388166736,0.01959588734,Labour,Conservative,0.2778656825,Safe Labour,Labour
W07000105,Newport West and Islwyn,WA,0.2058445655,0.4265191479,0.05939781439,0.04600295724,0.1888593507,,0.05701629353,0.01635987069,Labour,Conservative,0.2206745824,Safe Labour,Labour
W07000106,Pontypridd,WA,0.134549129,0.4960154893,0.03794017295,0.03558062145,0.1393558391,,0.1415905932,0.014968155,Labour,Plaid Cymru,0.3544248961,Safe Labour,Labour
W07000107,Rhondda and Ogmore,WA,0.07803676078,0.5775724273,0.03448420039,0.03720310773,0.1032373942,,0.1522010527,,Labour,Plaid Cymru,0.4253713746,Safe Labour,Labour
W07000108,Swansea West,WA,0.1572725093,0.5075063381,0.07567223667,0.05678822983,0.1160355653,,0.07378100123,0.01294411964,Labour,Conservative,0.3502338288,Safe Labour,Labour
W07000109,Torfaen,WA,0.1770404477,0.453685675,0.06554805558,0.04978978481,0.1794232704,,0.05861348376,0.01589928267,Labour,Reform UK,0.2742624046,Safe Labour,Labour
W07000110,Vale of Glamorgan,WA,0.2387280932,0.4527738177,0.0351907934,0.07001465248,0.1758159623,,0.01406778339,0.01340889758,Labour,Conservative,0.2140457245,Safe Labour,Conservative
W07000111,Wrexham,WA,0.1590602549,0.377749341,0.06236912523,0.0353342056,0.1722890819,,0.1783647487,0.01483324275,Labour,Plaid Cymru,0.1993845923,Safe Labour,Conservative
W07000112,Ynys Mon,WA,0.1249350708,0.3392708379,0.02529342475,0.03196847418,0.1990732211,,0.2684236883,0.011035283,Labour,Plaid Cymru,0.07084714961,Lean Labour,Conservative
